hors de ses gonds	malveillance	agressivité	colère	figuré
hors des gonds	malveillance	agressivité	colère	figuré
hors de soi	malveillance	agressivité	colère	figuré
hors d'haleine	mal-être	dépression	fatigue	figuré
hors du bon sens	mal-être	folie	divagation	figuré
hostile	malveillance	haine	ressentiment	propre
hostilité	malveillance	haine	ressentiment	propre
ho	surprise	surprise	surprise	figuré
hourra	bienveillance	affection	admiration	propre
humain	bienveillance	gentillesse	bonté	figuré
humainement	bienveillance	gentillesse	bonté	figuré
humanisme	bienveillance	gentillesse	bonté	figuré
humaniste	bienveillance	gentillesse	bonté	figuré
humanitaire	bienveillance	gentillesse	bonté	figuré
humanité	bienveillance	gentillesse	bonté	figuré
humble	bienveillance	gentillesse	humilité	propre
humblement	bienveillance	gentillesse	humilité	propre
humeur égale	bien-être	lucidité	santé-mentale	propre
humeur massacrante	malveillance	haine	irritation	figuré
humeur noire	malveillance	agressivité	colère	figuré
humeur	non-specifié	non-specifié	non-specifié	propre
humiliant	mal-être	frustration	humiliation	propre
humiliation	mal-être	frustration	humiliation	propre
humilié	mal-être	frustration	humiliation	propre
humilier	mal-être	frustration	humiliation	propre
humilité	bienveillance	gentillesse	humilité	propre
hurlant	non-specifié	non-specifié	non-specifié	propre
hurlement	non-specifié	non-specifié	non-specifié	propre
hurler	non-specifié	non-specifié	non-specifié	propre
hurrah	bienveillance	affection	admiration	propre
hyperactif	mal-être	folie	maladie-mentale	figuré
hyperactive	mal-être	folie	maladie-mentale	figuré
hyperactivité	mal-être	folie	maladie-mentale	figuré
hyperémotif	mal-être	trouble	bouleversement	propre
hyperémotive	mal-être	trouble	bouleversement	propre
hyperémotivité	mal-être	trouble	bouleversement	propre
hyperexcitabilité	non-specifié	non-specifié	non-specifié	propre
hypernerveux	malveillance	haine	irritation	propre
hypersensible	mal-être	trouble	bouleversement	propre
hypersensiblité	mal-être	trouble	bouleversement	propre
hypertendu	anxiété	tension	inquiétude	propre
hypertension	anxiété	tension	inquiétude	propre
hypertrophie du moi	malveillance	agressivité	orgueil	propre
hypnose	bienveillance	affection	attirance	figuré
hypnotisé	bienveillance	affection	attirance	figuré
hypnotisée	bienveillance	affection	attirance	figuré
hypnotiser	bienveillance	affection	attirance	figuré
hypocondre	mal-être	folie	maladie-mentale	figuré
hypocondriaque	mal-être	folie	maladie-mentale	figuré
hypocondrie	mal-être	folie	maladie-mentale	figuré
hystérie	mal-être	folie	maladie-mentale	figuré
hystérique	mal-être	folie	maladie-mentale	figuré
hystériquement	mal-être	folie	maladie-mentale	figuré
hystéro	mal-être	folie	maladie-mentale	figuré
ictus	mal-être	folie	maladie-mentale	propre
idée fixe	mal-être	souffrance	douleur	figuré
idées noires	mal-être	dépression	tristesse	figuré
idolâtre	bienveillance	affection	amour	figuré
idolâtrer	bienveillance	affection	amour	figuré
idolâtrie	bienveillance	affection	amour	figuré
ignobilité	malveillance	haine	dégoût	propre
ignoble	malveillance	haine	dégoût	propre
ignoblement	malveillance	haine	dégoût	propre
ignominie	mal-être	frustration	humiliation	propre
ignominieusement	mal-être	frustration	humiliation	propre
ignominieux	mal-être	frustration	humiliation	propre
il m'en veut	malveillance	haine	ressentiment	propre
il ne s'attend pas	surprise	surprise	surprise	propre
il ne s'y attendait pas	surprise	surprise	surprise	propre
il ne s'y attend pas	surprise	surprise	surprise	propre
il s'en veut	mal-être	trouble	remords	propre
imbuvable	mal-être	souffrance	douleur	figuré
immodeste	malveillance	agressivité	orgueil	propre
immodestement	malveillance	agressivité	orgueil	propre
immodestie	malveillance	agressivité	orgueil	propre
immonde	malveillance	haine	dégoût	propre
immondice	malveillance	haine	dégoût	propre
impassibilité	impassibilité	impassibilité	impassibilité	propre
impassible	impassibilité	impassibilité	impassibilité	propre
impatiemment	bienveillance	affection	désir	figuré
impatience	bienveillance	affection	désir	figuré
impatient	bienveillance	affection	désir	figuré
impatienter	bienveillance	affection	désir	figuré
impavide	impassibilité	impassibilité	impassibilité	propre
impavidité	impassibilité	impassibilité	impassibilité	propre
imperméabilité	impassibilité	impassibilité	impassibilité	figuré
imperméable	impassibilité	impassibilité	impassibilité	figuré
imperturbabilité	impassibilité	impassibilité	impassibilité	propre
imperturbable	impassibilité	impassibilité	impassibilité	propre
impétueusement	bien-être	entrain	vivacité	propre
impétueux	bien-être	entrain	vivacité	propre
impétuosité	bien-être	entrain	vivacité	propre
impie	malveillance	haine	mépris	figuré
impiété	malveillance	haine	mépris	figuré
impitoyabilité	malveillance	agressivité	inhumanité	propre
impitoyable	malveillance	agressivité	inhumanité	propre
impitoyablement	malveillance	agressivité	inhumanité	propre
implacabilité	malveillance	agressivité	inhumanité	propre
implacable	malveillance	agressivité	inhumanité	propre
implacablement	malveillance	agressivité	inhumanité	propre
importuner	malveillance	haine	irritation	propre
importun	malveillance	haine	irritation	propre
importun	malveillance	haine	irritation	propre
impressionnant	non-specifié	non-specifié	non-specifié	propre
impressionner	non-specifié	non-specifié	non-specifié	propre
impression	non-specifié	non-specifié	non-specifié	propre
improbité	mal-être	trouble	remords	propre
impuissance	mal-être	dépression	fatigue	propre
impuissant	mal-être	dépression	fatigue	propre
impulsif	non-specifié	non-specifié	non-specifié	propre
impulsion	non-specifié	non-specifié	non-specifié	propre
impulsivement	non-specifié	non-specifié	non-specifié	propre
impulsivité	non-specifié	non-specifié	non-specifié	propre
inamicalement	malveillance	haine	ressentiment	propre
inamical	malveillance	haine	ressentiment	propre
inanimation	mal-être	dépression	torpeur	figuré
inanimé	mal-être	dépression	torpeur	figuré
inanition	mal-être	dépression	fatigue	figuré
inapaisable	mal-être	frustration	insatisfaction	propre
inapaisé	mal-être	frustration	insatisfaction	propre
inapaisement	mal-être	frustration	insatisfaction	propre
inassouvi	mal-être	frustration	insatisfaction	propre
inassouvissement	mal-être	frustration	insatisfaction	propre
incertain	mal-être	trouble	bouleversement	figuré
incertitude	mal-être	trouble	bouleversement	figuré
inclination	bienveillance	affection	désir	figuré
incommodant	mal-être	frustration	déplaisir	propre
incommode	mal-être	frustration	déplaisir	propre
incommoder	mal-être	frustration	déplaisir	propre
incommodité	mal-être	frustration	déplaisir	propre
inconfortable	mal-être	frustration	déplaisir	figuré
inconfortablement	mal-être	frustration	déplaisir	figuré
inconfort	mal-être	frustration	déplaisir	figuré
inconscient	mal-être	dépression	torpeur	propre
inconscient	mal-être	dépression	torpeur	propre
inconsidération	malveillance	haine	mépris	propre
inconsolable	mal-être	dépression	tristesse	propre
inconsolation	mal-être	dépression	tristesse	propre
inconsolé	mal-être	dépression	tristesse	propre
indécision	mal-être	trouble	bouleversement	propre
indécis	mal-être	trouble	bouleversement	propre
indifférence	impassibilité	impassibilité	impassibilité	propre
indifférent	impassibilité	impassibilité	impassibilité	propre
indifférer	impassibilité	impassibilité	impassibilité	propre
indigeste	malveillance	haine	dégoût	figuré
indigestion	malveillance	haine	dégoût	figuré
indignation	malveillance	agressivité	colère	propre
indigné	malveillance	agressivité	colère	propre
indignement	malveillance	agressivité	colère	propre
indigner	malveillance	agressivité	colère	propre
indolemment	impassibilité	impassibilité	impassibilité	propre
indolence	impassibilité	impassibilité	impassibilité	propre
indolent	impassibilité	impassibilité	impassibilité	propre
indolore	impassibilité	impassibilité	impassibilité	propre
indulgence	bienveillance	gentillesse	douceur	propre
indulgent	bienveillance	gentillesse	douceur	propre
inébranlable	impassibilité	impassibilité	impassibilité	propre
inerte	mal-être	dépression	torpeur	figuré
inertie	mal-être	dépression	torpeur	figuré
inexpressif	mal-être	dépression	fatigue	propre
inexpressivité	mal-être	dépression	fatigue	propre
infamant	mal-être	frustration	humiliation	propre
infâme	mal-être	frustration	humiliation	propre
infamie	mal-être	frustration	humiliation	propre
infatuation	malveillance	agressivité	orgueil	propre
infatué	malveillance	agressivité	orgueil	propre
infatuer	malveillance	agressivité	orgueil	propre
infectant	malveillance	haine	dégoût	figuré
infectement	malveillance	haine	dégoût	figuré
infecter	malveillance	haine	dégoût	figuré
infection	malveillance	haine	dégoût	figuré
infect	malveillance	haine	dégoût	figuré
infernalement	mal-être	souffrance	douleur	figuré
infernal	mal-être	souffrance	douleur	figuré
infortune	mal-être	souffrance	drame	propre
infortuné	mal-être	souffrance	drame	propre
ingratement	malveillance	haine	ressentiment	propre
ingratitude	malveillance	haine	ressentiment	propre
ingrat	malveillance	haine	ressentiment	propre
inhibé	mal-être	frustration	refoulement	propre
inhiber	mal-être	frustration	refoulement	propre
inhibition	mal-être	frustration	refoulement	propre
inhumainement	malveillance	agressivité	inhumanité	propre
inhumain	malveillance	agressivité	inhumanité	propre
inhumanité	malveillance	agressivité	inhumanité	propre
inimitié	malveillance	haine	ressentiment	propre
injure	mal-être	frustration	humiliation	figuré
injurier	mal-être	frustration	humiliation	figuré
injurieux	mal-être	frustration	humiliation	figuré
injuste	mal-être	frustration	insatisfaction	figuré
injustice	mal-être	frustration	insatisfaction	figuré
innocence	bien-être	soulagement	délivrance	propre
innocent	bien-être	soulagement	délivrance	propre
innocenter	bien-être	soulagement	délivrance	propre
inquiétant	anxiété	tension	inquiétude	propre
inquiet	anxiété	tension	inquiétude	propre
inquiéter	anxiété	tension	inquiétude	propre
inquiétude	anxiété	tension	inquiétude	propre
insane	mal-être	folie	divagation	propre
insatiabilité	mal-être	frustration	insatisfaction	figuré
insatiable	mal-être	frustration	insatisfaction	figuré
insatiablement	mal-être	frustration	insatisfaction	figuré
insatiété	mal-être	frustration	insatisfaction	figuré
insatisfaction	mal-être	frustration	insatisfaction	propre
insatisfait	mal-être	frustration	insatisfaction	propre
insécurité	anxiété	crainte	peur	propre
insensée	mal-être	folie	divagation	propre
insensé	mal-être	folie	divagation	propre
insensibilité	impassibilité	impassibilité	impassibilité	propre
insensible	impassibilité	impassibilité	impassibilité	propre
insouciamment	sang-froid	calme	détente	propre
insouciance	sang-froid	calme	détente	propre
insouciant	sang-froid	calme	détente	propre
insoucieusement	sang-froid	calme	détente	propre
insoucieux	sang-froid	calme	détente	propre
insoutenable	mal-être	souffrance	douleur	propre
inspiration	non-specifié	non-specifié	non-specifié	propre
inspiré	non-specifié	non-specifié	non-specifié	propre
inspirer	non-specifié	non-specifié	non-specifié	propre
instabilité	mal-être	trouble	bouleversement	figuré
instable	mal-être	trouble	bouleversement	figuré
insultant	mal-être	frustration	humiliation	figuré
insulte	mal-être	frustration	humiliation	figuré
insulté	mal-être	frustration	humiliation	figuré
insulter	mal-être	frustration	humiliation	figuré
insupportabilité	mal-être	souffrance	douleur	propre
insupportable	mal-être	souffrance	douleur	propre
insupportablement	mal-être	souffrance	douleur	propre
insupporter	mal-être	souffrance	douleur	propre
intéressant	bienveillance	affection	attirance	propre
intéressé	bienveillance	affection	attirance	propre
intéresser	bienveillance	affection	attirance	propre
intérêt	bienveillance	affection	attirance	propre
interloquer	surprise	surprise	surprise	propre
interloqué	surprise	surprise	surprise	propre
intimidant	anxiété	crainte	peur	propre
intimider	anxiété	crainte	peur	propre
intolérable	malveillance	agressivité	rage	propre
intolérablement	malveillance	agressivité	rage	propre
intolérance	malveillance	agressivité	rage	propre
intolérant	malveillance	agressivité	rage	propre
intrépidement	sang-froid	courage	audace	propre
intrépide	sang-froid	courage	audace	propre
intrépidité	sang-froid	courage	audace	propre
intriguer	anxiété	tension	inquiétude	figuré
introversion	anxiété	crainte	timidité	propre
introverti	anxiété	crainte	timidité	propre
invectif	malveillance	agressivité	rage	propre
invective	malveillance	agressivité	rage	propre
invectiver	malveillance	agressivité	rage	propre
invectiveur	malveillance	agressivité	rage	propre
invivable	mal-être	souffrance	douleur	propre
irascibilité	malveillance	agressivité	colère	propre
irascible	malveillance	agressivité	colère	propre
ire	malveillance	agressivité	colère	propre
irrassasiable	mal-être	frustration	insatisfaction	propre
irrésistible	bienveillance	affection	attirance	propre
irrésistiblement	bienveillance	affection	attirance	propre
irrespect	mal-être	frustration	humiliation	propre
irrespectueusement	mal-être	frustration	humiliation	propre
irrespectueux	mal-être	frustration	humiliation	propre
irrespirabilité	mal-être	souffrance	douleur	figuré
irrespirable	mal-être	souffrance	douleur	figuré
irritabilité	malveillance	haine	irritation	propre
irritable	malveillance	haine	irritation	propre
irritant	malveillance	haine	irritation	propre
irritation	malveillance	haine	irritation	propre
irrité	malveillance	haine	irritation	propre
irriter	malveillance	haine	irritation	propre
isolant	mal-être	dépression	tristesse	propre
isolé	mal-être	dépression	tristesse	propre
isolement	mal-être	dépression	tristesse	propre
isoler	mal-être	dépression	tristesse	propre
ivre	bien-être	entrain	vivacité	propre
ivresse	bien-être	entrain	vivacité	propre
jalousement	malveillance	haine	ressentiment	propre
jalouser	malveillance	haine	ressentiment	propre
jalousie	malveillance	haine	ressentiment	propre
jaloux	malveillance	haine	ressentiment	propre
jambes coupés	mal-être	dépression	fatigue	figuré
jambes de coton	mal-être	dépression	fatigue	figuré
jambes en coton	mal-être	dépression	fatigue	figuré
jambes en pâté de foie	mal-être	dépression	fatigue	figuré
jambes molles	mal-être	dépression	fatigue	figuré
jarnibleu	non-specifié	non-specifié	non-specifié	figuré
jarnicoton	non-specifié	non-specifié	non-specifié	figuré
jarnidieu	non-specifié	non-specifié	non-specifié	figuré
jarni	non-specifié	non-specifié	non-specifié	figuré
je lui en veux	malveillance	haine	ressentiment	propre
je m'en veux	mal-être	trouble	remords	propre
je ne m'attends pas	surprise	surprise	surprise	propre
je ne m'y attendais pas	surprise	surprise	surprise	propre
je ne m'y attends pas	surprise	surprise	surprise	propre
joie	bien-être	bonheur	joie	propre
jouir	bien-être	satisfaction	plaisir	propre
jouissance	bien-être	satisfaction	plaisir	propre
jouissant	bien-être	satisfaction	plaisir	propre
jouissif	bien-être	satisfaction	plaisir	propre
jovial	bien-être	entrain	gaité	propre
jovialement	bien-être	entrain	gaité	propre
jovialité	bien-être	entrain	gaité	propre
joyeusement	bien-être	bonheur	joie	propre
joyeuseté	bien-être	bonheur	joie	propre
joyeux	bien-être	bonheur	joie	propre
jubilant	bien-être	bonheur	joie	propre
jubilation	bien-être	bonheur	joie	propre
jubilatoire	bien-être	bonheur	joie	propre
jubiler	bien-être	bonheur	joie	propre
jurons	mal-être	frustration	humiliation	figuré
juste ciel	surprise	surprise	surprise	figuré
juste cieux	surprise	surprise	surprise	figuré
kapout	mal-être	dépression	fatigue	figuré
kiffe	bienveillance	affection	amour	figuré
kiffé	bienveillance	affection	amour	figuré
kiffée	bienveillance	affection	amour	figuré
knock out	mal-être	dépression	fatigue	figuré
ko	mal-être	dépression	fatigue	figuré
la chamade	non-specifié	non-specifié	non-specifié	figuré
lâche	anxiété	crainte	peur	propre
lâcher pied	mal-être	trouble	bouleversement	figuré
lâcheté	anxiété	crainte	peur	propre
la chique	surprise	surprise	surprise	figuré
la conscience tranquille	bien-être	soulagement	délivrance	figuré
la dent dure	malveillance	agressivité	rage	figuré
la forme	bien-être	entrain	vivacité	figuré
la frite	bien-être	entrain	vivacité	figuré
la gerbe	malveillance	haine	dégoût	figuré
la gorge serrée	anxiété	tension	angoisse	figuré
laisse les oreilles	mal-être	souffrance	douleur	figuré
laissé les oreilles	mal-être	souffrance	douleur	figuré
laisser les oreilles	mal-être	souffrance	douleur	figuré
l'âme légère	bien-être	bonheur	joie	figuré
lamentable	malveillance	haine	mépris	propre
lamentablement	malveillance	haine	mépris	propre
lamentation	mal-être	souffrance	douleur	propre
lamenter	mal-être	souffrance	douleur	propre
la moutarde monte au nez	malveillance	agressivité	colère	figuré
la moutarde qui monte au nez	malveillance	agressivité	colère	figuré
lancinant	malveillance	haine	irritation	figuré
lancination	malveillance	haine	irritation	figuré
lancinement	malveillance	haine	irritation	figuré
lanciner	malveillance	haine	irritation	figuré
langoureusement	bienveillance	affection	amour	propre
langoureux	bienveillance	affection	amour	propre
langue sur les lèvres	bien-être	satisfaction	plaisir	figuré
langueur	mal-être	dépression	fatigue	propre
languide	mal-être	dépression	fatigue	propre
languir	mal-être	dépression	fatigue	propre
languissant	mal-être	dépression	fatigue	propre
la patate	bien-être	entrain	vivacité	figuré
la peau du coeur épaisse	impassibilité	impassibilité	impassibilité	figuré
la pêche	bien-être	entrain	vivacité	figuré
la peur au ventre	anxiété	crainte	peur	figuré
la pression	anxiété	tension	angoisse	figuré
la rage au coeur	malveillance	agressivité	rage	figuré
la rage au ventre	malveillance	agressivité	rage	figuré
la rage aux dents	malveillance	agressivité	colère	figuré
la rage dans le coeur	malveillance	agressivité	rage	figuré
largué	mal-être	trouble	bouleversement	figuré
larme	mal-être	souffrance	pleur	figuré
larme sanglante	mal-être	souffrance	douleur	figuré
larmes sanglante	mal-être	souffrance	douleur	figuré
larmoiement	mal-être	souffrance	pleur	propre
larmoyant	mal-être	souffrance	pleur	propre
larmoyer	mal-être	souffrance	pleur	propre
las	mal-être	dépression	fatigue	propre
lassant	mal-être	dépression	fatigue	propre
lasser	mal-être	dépression	fatigue	propre
lassitude	mal-être	dépression	fatigue	propre
la tête froide	sang-froid	calme	sérénité	figuré
la tête près du bonnet	malveillance	haine	irritation	figuré
la tête qui tourne	mal-être	trouble	bouleversement	figuré
la tête sur les épaules	bien-être	lucidité	bon-sens	figuré
l'avoir mauvaise	malveillance	haine	irritation	figuré
l'avoir sec	mal-être	frustration	déplaisir	figuré
l'eau à la bouche	bienveillance	affection	attirance	figuré
le bourdon	mal-être	dépression	tristesse	figuré
le calice jusqu'à la lie	malveillance	haine	ressentiment	figuré
léché les babines	bien-être	satisfaction	plaisir	figuré
lèche les babines	bien-être	satisfaction	plaisir	figuré
léché les lèvres	bien-être	satisfaction	plaisir	figuré
lèche les lèvres	bien-être	satisfaction	plaisir	figuré
lécher les babines	bien-être	satisfaction	plaisir	figuré
lécher les lèvres	bien-être	satisfaction	plaisir	figuré
l'échine basse	mal-être	trouble	remords	figuré
le coeur affadi	malveillance	haine	dégoût	figuré
le coeur à la bonne place	sang-froid	courage	assurance	figuré
le coeur au bord des lèvres	malveillance	haine	dégoût	figuré
le coeur barbouillé	malveillance	haine	dégoût	figuré
le coeur bien accroché	sang-froid	courage	assurance	figuré
le coeur dans la gorge	anxiété	tension	angoisse	figuré
le coeur en fête	bien-être	bonheur	joie	figuré
le coeur noyé	malveillance	haine	dégoût	figuré
le coeur serré	anxiété	tension	angoisse	figuré
le coeur soulevé	malveillance	haine	dégoût	figuré
le coeur sur la main	bienveillance	gentillesse	bonté	figuré
le coeur sur les lèvres	malveillance	haine	dégoût	figuré
le couteau sous la gorge	malveillance	agressivité	rage	figuré
le couteau sur la gorge	malveillance	agressivité	rage	figuré
le cran de	sang-froid	courage	audace	propre
le diable au corps	non-specifié	non-specifié	non-specifié	figuré
le diable au ventre	non-specifié	non-specifié	non-specifié	figuré
le doigt sur une plaie	mal-être	souffrance	douleur	figuré
le doigt sur un point faible	mal-être	souffrance	douleur	figuré
le feu au cul	non-specifié	non-specifié	non-specifié	figuré
le feu aux fesses	non-specifié	non-specifié	non-specifié	figuré
le fond	mal-être	dépression	fatigue	figuré
l'énergie	bien-être	entrain	vivacité	figuré
l'enfer	mal-être	souffrance	douleur	figuré
lénifiant	bien-être	soulagement	apaisement	figuré
lénification	bien-être	soulagement	apaisement	figuré
lénifier	bien-être	soulagement	apaisement	figuré
lénitif	bien-être	soulagement	apaisement	figuré
les boules	malveillance	haine	irritation	figuré
les cendres de la désillusion	mal-être	dépression	tristesse	figuré
les cendres de l'amour	mal-être	dépression	tristesse	figuré
les cendres du passé	mal-être	dépression	tristesse	figuré
les cendres du temps	mal-être	dépression	tristesse	figuré
les cheveux sur la tête	non-specifié	non-specifié	non-specifié	figuré
les doigts dans le nez	sang-froid	courage	assurance	figuré
les fesses qui crient bravo	anxiété	crainte	peur	figuré
les fesses qui jouent des castagnettes	anxiété	crainte	peur	figuré
les fesses qui jouent du tambour	anxiété	crainte	peur	figuré
les foies	anxiété	crainte	peur	figuré
lésion	mal-être	souffrance	douleur	figuré
lésionnel	mal-être	souffrance	douleur	figuré
les jambes	surprise	surprise	surprise	figuré
les jetons	anxiété	crainte	peur	figuré
les nerfs à cran	malveillance	haine	irritation	figuré
les nerfs	malveillance	haine	irritation	propre
le souffle	surprise	surprise	surprise	figuré
les plombs	malveillance	agressivité	colère	figuré
l'esprit brouillé	mal-être	folie	divagation	figuré
lessivé	mal-être	dépression	fatigue	figuré
l'estomac bien accroché	sang-froid	courage	assurance	figuré
les yeux lui sortent de la tête	malveillance	agressivité	colère	figuré
léthargie	mal-être	dépression	torpeur	figuré
léthargique	mal-être	dépression	torpeur	figuré
l'extrême limite	mal-être	dépression	fatigue	figuré
libération	bien-être	soulagement	délivrance	figuré
libéré	bien-être	soulagement	délivrance	figuré
libérer	bien-être	soulagement	délivrance	figuré
liberté	bien-être	soulagement	délivrance	figuré
libre	bien-être	soulagement	délivrance	figuré
liesse	bien-être	bonheur	joie	propre
limite extrême	mal-être	dépression	fatigue	figuré
lis	sang-froid	calme	tranquillité	figuré
lividement	non-specifié	non-specifié	non-specifié	figuré
livide	non-specifié	non-specifié	non-specifié	figuré
lividité	non-specifié	non-specifié	non-specifié	figuré
l'oeil et le bon	sang-froid	calme	sérénité	figuré
longanime	bienveillance	gentillesse	patience	propre
longanimité	bienveillance	gentillesse	patience	propre
l'oreille basse	mal-être	frustration	humiliation	figuré
louf	mal-être	folie	divagation	propre
loufoque	mal-être	folie	divagation	propre
loufoque	mal-être	folie	divagation	propre
louftingue	mal-être	folie	divagation	propre
lourdement	mal-être	souffrance	douleur	figuré
lourd	mal-être	souffrance	douleur	figuré
loyal	bien-être	soulagement	délivrance	propre
loyalement	bien-être	soulagement	délivrance	propre
loyauté	bien-être	soulagement	délivrance	propre
lucide	bien-être	lucidité	bon-sens	propre
lucidement	bien-être	lucidité	bon-sens	propre
lucidité	bien-être	lucidité	bon-sens	propre
lugubre	mal-être	dépression	tristesse	propre
lunatique	mal-être	folie	maladie-mentale	figuré
lunatique	mal-être	folie	maladie-mentale	figuré
lymphatique	mal-être	dépression	torpeur	propre
lypémaniaque	mal-être	dépression	tristesse	propre
lypémanie	mal-être	dépression	tristesse	propre
maboule	mal-être	folie	divagation	propre
maboul	mal-être	folie	divagation	propre
ma claque	malveillance	haine	irritation	figuré
magnanime	bienveillance	gentillesse	bonté	propre
magnanimement	bienveillance	gentillesse	bonté	propre
magnanimité	bienveillance	gentillesse	bonté	propre
mains dans les poches	sang-froid	courage	assurance	figuré
malade	mal-être	souffrance	douleur	propre
maladie de la vie	mal-être	dépression	tristesse	figuré
maladie du pays	mal-être	dépression	tristesse	figuré
maladie mentale	mal-être	folie	maladie-mentale	figuré
maladie psychique	mal-être	folie	maladie-mentale	figuré
maladif	mal-être	souffrance	douleur	propre
mal-aimée	malveillance	haine	ressentiment	propre
mal-aimé	malveillance	haine	ressentiment	propre
malaise	mal-être	trouble	bouleversement	propre
malaisé	mal-être	trouble	bouleversement	propre
mal à l'aise	mal-être	trouble	bouleversement	propre
mal à l'âme	mal-être	dépression	tristesse	figuré
mal à	mal-être	trouble	bouleversement	propre
mal à mon aise	mal-être	trouble	bouleversement	propre
mal à son aise	mal-être	trouble	bouleversement	propre
mal au bide	malveillance	haine	dégoût	figuré
mal au coeur	mal-être	souffrance	douleur	figuré
mal au ventre	malveillance	haine	dégoût	figuré
mal aux couilles	mal-être	souffrance	douleur	figuré
malcontente	malveillance	haine	irritation	propre
malcontent	malveillance	haine	irritation	propre
mal dans ma peau	mal-être	trouble	bouleversement	figuré
mal dans ma tête	mal-être	folie	maladie-mentale	figuré
mal dans sa peau	mal-être	trouble	bouleversement	figuré
mal dans sa tête	mal-être	folie	maladie-mentale	figuré
mal de coeur	malveillance	haine	dégoût	figuré
mal de l'absence	mal-être	frustration	insatisfaction	figuré
mal délicieux	mal-être	souffrance	douleur	figuré
mal de mer	malveillance	haine	dégoût	figuré
mal de vivre	mal-être	dépression	tristesse	figuré
mal du pays	mal-être	dépression	tristesse	figuré
mal du siecle	mal-être	dépression	tristesse	figuré
mal du siècle	mal-être	dépression	tristesse	figuré
mal en point	mal-être	dépression	fatigue	figuré
malepeste	malveillance	haine	irritation	figuré
malepeur	anxiété	crainte	peur	propre
male rage	malveillance	agressivité	rage	propre
mal être	mal-être	dépression	tristesse	figuré
mal-être	mal-être	dépression	tristesse	figuré
malheureusement	mal-être	souffrance	drame	propre
malheureux	mal-être	souffrance	drame	propre
malheur	mal-être	souffrance	drame	propre
malignement	malveillance	agressivité	inhumanité	figuré
malignité	malveillance	agressivité	inhumanité	figuré
mal	mal-être	trouble	bouleversement	propre
malmenage	malveillance	agressivité	rage	propre
malmenée	malveillance	agressivité	rage	propre
malmené	malveillance	agressivité	rage	propre
malmener	malveillance	agressivité	rage	propre
malplaisante	mal-être	frustration	déplaisir	propre
malplaisant	mal-être	frustration	déplaisir	propre
malsainement	mal-être	folie	maladie-mentale	figuré
malsain	mal-être	folie	maladie-mentale	figuré
malsain	mal-être	folie	maladie-mentale	figuré
malsanité	mal-être	folie	maladie-mentale	figuré
maltraitance	mal-être	souffrance	douleur	propre
maltraiter	mal-être	souffrance	douleur	propre
malveillance	malveillance	agressivité	inhumanité	propre
malveillant	malveillance	agressivité	inhumanité	propre
maniaque	mal-être	folie	maladie-mentale	figuré
maniaquement	mal-être	folie	maladie-mentale	figuré
maniaquerie	mal-être	folie	maladie-mentale	figuré
manie	mal-être	folie	maladie-mentale	figuré
manquant	mal-être	frustration	insatisfaction	propre
manque	mal-être	frustration	insatisfaction	propre
manqué	mal-être	frustration	insatisfaction	propre
manquer	mal-être	frustration	insatisfaction	propre
mansuétude	bienveillance	gentillesse	douceur	propre
marasme	mal-être	dépression	torpeur	propre
marécageux	mal-être	trouble	bouleversement	figuré
marmoréen	impassibilité	impassibilité	impassibilité	figuré
maronnante	malveillance	haine	irritation	propre
maronnant	malveillance	haine	irritation	propre
maronner	malveillance	haine	irritation	propre
marquant	non-specifié	non-specifié	non-specifié	figuré
marque	non-specifié	non-specifié	non-specifié	figuré
marqué	non-specifié	non-specifié	non-specifié	figuré
marquer	non-specifié	non-specifié	non-specifié	figuré
marrade	bien-être	bonheur	rire	propre
marrant	bien-être	bonheur	rire	propre
marre	malveillance	haine	irritation	figuré
marrer	bien-être	bonheur	rire	propre
marteau	mal-être	folie	divagation	figuré
martel en tête	anxiété	tension	inquiétude	figuré
martyre	mal-être	souffrance	douleur	figuré
martyrisation	mal-être	souffrance	douleur	figuré
martyriser	mal-être	souffrance	douleur	figuré
masochisme	mal-être	folie	maladie-mentale	figuré
masochiste	mal-être	folie	maladie-mentale	figuré
maso	mal-être	folie	maladie-mentale	figuré
massacrant	malveillance	agressivité	rage	figuré
massacre	mal-être	dépression	fatigue	figuré
massacrer	mal-être	dépression	fatigue	figuré
maugréante	malveillance	haine	irritation	propre
maugréant	malveillance	haine	irritation	propre
maugréer	malveillance	haine	irritation	propre
maugréeur	malveillance	haine	irritation	propre
maugréeuse	malveillance	haine	irritation	propre
maussade	mal-être	dépression	tristesse	propre
maussaderie	mal-être	dépression	tristesse	propre
mauvais coton	mal-être	frustration	déplaisir	figuré
mauvais draps	mal-être	frustration	déplaisir	figuré
mauvaise conscience	mal-être	trouble	remords	figuré
mauvaise humeur	malveillance	haine	irritation	propre
mauvaisement	malveillance	agressivité	inhumanité	propre
mauvaise mine	mal-être	dépression	fatigue	figuré
mauvaise passe	mal-être	dépression	fatigue	figuré
mauvaiseté	malveillance	agressivité	inhumanité	propre
mauvais pas	mal-être	trouble	remords	figuré
mauvais pied	malveillance	haine	irritation	figuré
mauvais quart d'heure	mal-être	frustration	déplaisir	figuré
mauvais quarts d'heure	mal-être	frustration	déplaisir	figuré
mauvais rêve	anxiété	crainte	terreur	figuré
mauvais sang	anxiété	tension	inquiétude	figuré
mauvais traitements	mal-être	souffrance	douleur	propre
méchamment	malveillance	agressivité	inhumanité	propre
